uid1;customer_age;registration_dt;email_flg;has_mob_app;phone_number;push_flg;card_balance;active_deposit_flag;hascrcard;numofproducts;Geography;EstimatedSalary;Exited
10299012;52;25.05.2020;0;1;1;1;103600.9;0;1;3;Ekaterinburg;828807;0
51350543;36;26.05.2020;0;1;1;0;7970;0;0;3;Sevastopol;63760;0
47841574;48;27.05.2020;0;1;1;1;17817.2;0;1;4;Novokuznetsk;142538;0
34355586;18;27.05.2020;0;1;1;0;41578;0;1;5;Novosibirsk;332624;0
20040099;52;29.05.2020;0;0;1;0;4569.9;0;1;1;Moscow;36559;0
42505218;62;29.05.2020;0;1;1;0;35819.2;0;0;2;Novokuznetsk;286554;0
20615290;37;31.05.2020;0;0;1;0;1565;0;1;1;Volgograd;12520;0
25730252;26;01.06.2020;0;0;1;0;0;0;1;1;Kaliningrad;10445;1
29659180;28;01.06.2020;0;0;1;0;83268.7;0;1;2;Tomsk;666150;0
16130163;25;02.06.2020;0;1;1;1;0;0;1;2;Samara;12580;1
38723423;31;02.06.2020;0;0;1;0;300.2;0;1;3;Vladivostok;2402;0
21902639;44;02.06.2020;0;0;1;0;9410;0;0;4;Sevastopol;75280;1
36341779;17;04.06.2020;0;1;1;1;999.5;0;1;1;Krasnogorsk;7996;0
25272719;41;04.06.2020;1;1;1;1;8138;0;1;1;Odintsovo;65104;0
6753267;37;05.06.2020;0;1;1;0;14968;0;0;2;Krasnodar;119744;0
2349999;39;05.06.2020;0;1;1;0;20120;0;0;5;Moscow;160960;0
4400975;41;06.06.2020;0;1;1;0;7437;0;1;2;Kaliningrad;59496;0
42722873;38;07.06.2020;0;0;1;0;3500;0;0;1;Samara;28000;0
30292116;44;09.06.2020;0;0;1;0;93442.1;0;0;4;Volgograd;747537;0
23508113;27;10.06.2020;0;1;1;1;1891;1;0;2;Ufa;15128;0
18463188;42;10.06.2020;0;0;1;0;3450;0;0;3;Odintsovo;27600;0
26339948;44;11.06.2020;0;0;1;0;0;0;0;2;Samara;7129;0
49591515;27;13.06.2020;0;0;1;0;7427;0;0;1;Krasnodar;59416;1
32798379;59;13.06.2020;0;1;1;1;13962.6;0;1;4;Ekaterinburg;111701;0
40231734;15;14.06.2020;0;1;1;0;106044.3;0;1;2;Ufa;848354;0
28268482;19;16.06.2020;0;0;1;0;3083;1;0;3;Ufa;24664;0
10432246;61;16.06.2020;0;0;1;0;8403.5;0;0;4;Novokuznetsk;67228;0
43688265;69;16.06.2020;0;0;1;0;34691.8;0;0;2;Moscow;277534;0
9744437;18;16.06.2020;0;0;1;0;76960;0;0;2;Kaliningrad;615680;0
25509218;54;17.06.2020;0;0;1;0;0;0;0;2;Voronezh;8964;0
11595884;53;17.06.2020;0;1;1;1;0;0;0;4;Moscow;10908;1
29063355;37;17.06.2020;0;0;1;0;9400;0;0;3;Ufa;75200;0
45709020;70;17.06.2020;0;0;1;0;11790;0;0;2;Samara;94320;0
29055548;18;18.06.2020;0;0;1;0;173391;0;1;1;Saint-Petersburg;1387128;0
47685721;32;19.06.2020;0;0;1;0;0;0;0;3;Ekaterinburg;18328;0
40079610;53;19.06.2020;0;1;1;1;5885;0;1;1;Krasnogorsk;47080;0
28962895;64;21.06.2020;0;1;1;0;33640.8;0;0;3;Samara;269126;0
22831075;53;22.06.2020;0;1;1;0;6878;0;0;3;Novosibirsk;55024;0
35472730;23;22.06.2020;0;0;1;0;9448;0;1;3;Omsk;75584;0
6972228;30;23.06.2020;0;0;1;0;9278;0;0;2;Ekaterinburg;74224;0
20149350;47;23.06.2020;0;0;1;0;49567.8;0;0;2;Ufa;396542;0
49303924;31;23.06.2020;0;1;1;1;59490;0;1;6;Samara;475920;0
40455539;25;24.06.2020;0;0;1;0;6807;0;0;3;Tomsk;54456;0
17984142;59;24.06.2020;0;0;1;0;8741;0;1;3;Krasnodar;69928;0
23226625;29;24.06.2020;0;0;1;0;95432.1;0;1;2;Saint-Petersburg;763457;0
28897332;16;25.06.2020;1;0;1;0;7204;0;0;2;Samara;57632;0
9533086;19;26.06.2020;0;0;1;0;7900;0;1;1;Omsk;63200;0
5850526;49;26.06.2020;0;1;1;1;9602;0;0;5;Novokuznetsk;76816;0
49365338;34;27.06.2020;0;1;1;1;0;0;1;2;Vladivostok;12479;0
48092062;52;27.06.2020;0;0;1;0;3236;0;0;3;Krasnogorsk;25888;1
17209533;59;28.06.2020;0;0;1;0;64674.9;0;0;2;Vladivostok;517399;0
3217838;16;29.06.2020;0;0;1;0;2223;0;0;1;Novokuznetsk;17784;0
32556358;46;29.06.2020;0;0;1;0;22686.5;0;1;3;Novokuznetsk;181492;0
1504681;20;01.07.2020;0;0;1;0;0;0;1;2;Samara;6451;0
12326873;17;01.07.2020;0;0;1;0;21658.2;0;0;1;Ufa;173266;0
46613565;37;02.07.2020;1;0;1;0;25915.7;0;1;4;Tomsk;207326;0
3156288;58;02.07.2020;0;0;1;0;63891.4;0;0;2;Kaliningrad;511131;0
26020898;15;03.07.2020;0;0;1;0;1118.6;0;0;1;Moscow;8949;0
6350981;51;03.07.2020;0;0;1;0;5151.8;0;1;2;Ekaterinburg;41214;0
38666804;33;03.07.2020;0;0;1;0;7662;0;1;3;Novosibirsk;61296;0
29820770;34;04.07.2020;1;1;1;1;40871;0;0;1;Vladivostok;326968;0
12970207;13;05.07.2020;0;0;1;0;0;0;0;1;Obninsk;9700;1
13792062;58;05.07.2020;0;1;1;1;22486.6;0;1;3;Ekaterinburg;179893;0
43080511;66;06.07.2020;0;0;1;0;3679;0;0;4;Krasnogorsk;29432;0
11071057;25;06.07.2020;0;0;1;0;130314.8;0;1;2;Voronezh;1042518;0
42315271;38;07.07.2020;0;0;1;0;6722;0;1;2;Moscow;53776;0
23391543;29;08.07.2020;0;0;1;0;28650.6;0;0;2;Odintsovo;229205;0
21693951;40;08.07.2020;0;0;1;0;40089;0;1;3;Voronezh;320712;0
44057126;39;08.07.2020;0;0;1;0;62057.4;0;1;3;Kaliningrad;496459;0
28502765;68;09.07.2020;0;0;1;0;32487.2;0;1;4;Ekaterinburg;259898;0
4920976;21;09.07.2020;0;1;1;1;39612.3;0;0;1;Novokuznetsk;316898;0
26105837;48;10.07.2020;0;1;1;1;5990;0;0;4;Volgograd;47920;0
40700067;19;10.07.2020;1;1;1;0;22153.7;0;0;2;Novokuznetsk;177230;0
19342852;40;11.07.2020;0;0;1;0;0;0;1;1;Ekaterinburg;8039;0
21194330;20;12.07.2020;0;1;1;0;6654;1;0;1;Sevastopol;53232;0
41864769;66;13.07.2020;0;0;1;0;0;0;1;3;Vladivostok;9348;0
26414828;19;13.07.2020;0;0;1;0;12714.4;0;0;3;Saint-Petersburg;101715;0
51551044;56;13.07.2020;0;0;1;0;29180.1;0;0;3;Ekaterinburg;233441;0
38506956;20;14.07.2020;0;1;1;1;4854.4;0;0;1;Sevastopol;38835;0
29697648;21;14.07.2020;0;0;1;0;23595.7;0;0;1;Voronezh;188766;0
6379644;47;16.07.2020;0;1;1;1;28281.1;0;0;4;Novokuznetsk;226249;0
52439740;29;16.07.2020;0;0;1;0;51145.9;0;1;1;Obninsk;409167;0
41991388;19;16.07.2020;0;1;1;1;51922.9;0;0;2;Samara;415383;0
27204840;45;17.07.2020;0;0;1;0;0;0;0;2;Voronezh;10444;0
39525852;25;17.07.2020;0;1;1;1;18023.4;0;1;4;Krasnodar;144187;0
16843020;34;19.07.2020;0;0;1;0;6180;0;0;4;Sevastopol;49440;0
24825141;17;20.07.2020;0;1;1;1;3697;0;0;3;Volgograd;29576;0
14735721;16;20.07.2020;0;0;1;0;5795.8;0;1;1;Vladivostok;46366;0
37102091;31;21.07.2020;0;0;1;0;0;0;0;1;Saint-Petersburg;30210;1
104370;53;21.07.2020;0;0;1;0;0;0;0;2;Kazan;6248;0
2163259;68;21.07.2020;0;0;1;0;3893;0;0;4;Krasnogorsk;31144;0
17264;20;21.07.2020;0;0;1;0;9879;0;1;2;Sevastopol;79032;0
30154545;18;21.07.2020;0;0;1;0;21032.5;0;0;2;Krasnodar;168260;0
214067;37;22.07.2020;1;1;1;0;6196;0;1;2;Kazan;49568;0
16887919;42;23.07.2020;0;0;1;0;41964.1;0;0;5;Krasnodar;335713;0
20835758;20;24.07.2020;0;0;1;0;1322;0;1;1;Vladivostok;10576;0
1859335;18;25.07.2020;0;1;1;1;1690;0;0;2;Krasnodar;13520;0
1051501;41;26.07.2020;0;0;1;0;0;0;1;2;Novosibirsk;11160;1
17161481;23;27.07.2020;0;0;1;0;259.9;0;0;2;Ekaterinburg;2079;0
33070929;16;27.07.2020;0;1;1;1;7478.6;0;1;1;Vladivostok;59829;0
49987280;35;27.07.2020;0;1;1;1;50494.1;0;1;3;Krasnogorsk;403953;0
12606529;35;27.07.2020;0;1;1;1;77858.6;0;0;1;Kaliningrad;622869;0
3999436;38;27.07.2020;0;0;1;0;101597.3;0;1;4;Vladivostok;812778;0
43858127;18;28.07.2020;0;0;1;0;19449.3;0;0;2;Vladivostok;155594;0
6901364;38;28.07.2020;0;1;1;1;30811.5;0;0;3;Ufa;246492;0
28385698;58;28.07.2020;0;0;1;0;42341.9;0;0;3;Moscow;338735;0
13986308;42;29.07.2020;0;0;1;0;0;0;0;4;Ekaterinburg;24960;1
40139525;15;29.07.2020;0;1;1;1;300;0;1;1;Ekaterinburg;2400;0
52592936;15;29.07.2020;0;0;1;0;3488;0;1;1;Ekaterinburg;27904;0
14659087;33;29.07.2020;0;1;1;1;7072;0;0;4;Perm;56576;0
32137209;30;29.07.2020;0;1;1;1;126671.9;0;1;2;Sevastopol;1013375;0
14018837;17;30.07.2020;0;1;1;0;10087.7;0;0;1;Voronezh;80702;0
12776958;19;31.07.2020;0;0;1;0;0;0;1;1;Moscow;30257;1
14745744;40;31.07.2020;0;0;1;0;4811;0;1;3;Voronezh;38488;0
6293237;66;02.08.2020;0;0;1;0;6549;0;0;1;Vladivostok;52392;0
31992741;18;03.08.2020;0;0;1;0;5262;0;1;1;Kaliningrad;42096;0
44216777;16;03.08.2020;0;1;1;1;19972.3;0;0;1;Krasnodar;159778;0
41412535;21;03.08.2020;0;0;1;0;30901.1;0;0;1;Saint-Petersburg;247209;0
43886314;33;03.08.2020;0;0;1;0;120209.3;0;0;6;Moscow;961674;0
37476093;56;05.08.2020;0;0;1;0;4633.6;0;0;4;Ekaterinburg;37069;0
41830028;27;06.08.2020;0;0;1;0;0;0;0;4;Ekaterinburg;11909;1
51008547;16;06.08.2020;0;0;1;0;22304.6;0;1;2;Krasnodar;178437;0
28763046;26;06.08.2020;0;0;1;0;78211.7;0;1;4;Krasnogorsk;625694;0
5865446;37;06.08.2020;0;1;1;1;202998.2;0;1;3;Vladivostok;1623986;0
158002;27;07.08.2020;0;1;1;1;5100;0;1;2;Saint-Petersburg;40800;0
51592370;43;07.08.2020;0;0;1;0;13175.9;0;1;1;Voronezh;105407;0
10007422;58;08.08.2020;0;0;1;0;138478.4;0;1;6;Ekaterinburg;1107827;0
38016739;47;10.08.2020;0;0;1;0;0;0;0;4;Novokuznetsk;22340;1
40614600;17;10.08.2020;0;0;1;0;13581;0;0;1;Pushkin;108648;0
24378557;44;11.08.2020;0;0;1;0;0;0;1;3;Voronezh;9912;0
6716469;34;11.08.2020;1;0;1;0;1943;0;1;7;Sevastopol;15544;0
11087606;35;11.08.2020;0;1;1;1;4110;0;1;4;Omsk;32880;0
31977996;45;11.08.2020;0;1;1;1;6382;0;0;2;Perm;51056;0
28728434;22;11.08.2020;0;1;1;0;7323;0;0;6;Perm;58584;0
49993239;17;11.08.2020;0;1;1;1;14898.7;0;0;2;Sevastopol;119190;0
49230742;38;11.08.2020;0;1;1;1;21026.5;0;1;2;Krasnodar;168212;0
10919433;20;12.08.2020;1;1;1;0;2896.7;0;1;2;Novokuznetsk;23174;0
1297129;60;12.08.2020;0;0;1;0;4307;0;0;5;Moscow;34456;0
6635934;55;13.08.2020;0;1;1;1;4351;0;1;4;Novokuznetsk;34808;0
25449678;43;13.08.2020;0;0;1;0;5847;0;0;1;Pushkin;46776;0
28233665;54;13.08.2020;0;1;1;1;33302;0;0;3;Samara;266416;0
51850110;24;13.08.2020;0;1;1;1;58388.1;0;1;3;Ekaterinburg;467105;0
48626140;38;13.08.2020;0;0;1;0;61128.3;0;0;2;Moscow;489026;0
40158577;18;14.08.2020;1;1;1;0;7991;0;1;2;Saint-Petersburg;63928;0
45972662;38;15.08.2020;0;1;1;1;8920;0;0;4;Perm;71360;1
6958873;48;16.08.2020;0;0;1;0;11884;0;0;3;Novosibirsk;95072;0
42641680;33;16.08.2020;0;0;1;0;99524.1;0;1;3;Moscow;796193;0
3797559;41;17.08.2020;0;1;1;0;5846;0;0;2;Moscow;46768;0
3427891;40;17.08.2020;0;0;1;0;7110;0;1;5;Vladivostok;56880;0
21127016;19;18.08.2020;0;0;1;0;0;0;1;3;Ekaterinburg;20940;1
44510276;47;18.08.2020;0;0;1;0;0;0;0;1;Novosibirsk;66208;1
21018118;68;18.08.2020;0;0;1;0;1283;0;0;2;Ufa;10264;1
3207787;40;18.08.2020;0;1;1;1;10302.8;0;0;6;Moscow;82422;0
27315717;59;19.08.2020;0;0;1;0;1320;0;1;2;Saint-Petersburg;10560;0
8262029;60;19.08.2020;0;0;1;0;99213.1;0;0;5;Sevastopol;793705;0
21560006;56;20.08.2020;0;0;1;0;0;0;1;3;Vladivostok;43700;1
47713583;55;20.08.2020;0;1;1;1;0;0;0;4;Krasnodar;12330;1
39521789;21;20.08.2020;0;1;1;1;0;0;1;1;Novokuznetsk;12449;1
12314956;18;20.08.2020;0;0;1;0;2250;0;0;1;Odintsovo;18000;0
50831288;20;20.08.2020;0;1;1;1;6240.8;0;1;2;Vladivostok;49926;0
49581255;21;20.08.2020;0;1;1;1;35872.6;0;1;2;Odintsovo;286981;0
36995734;51;21.08.2020;0;0;1;0;6373;0;0;3;Volgograd;50984;0
13929767;46;21.08.2020;0;0;1;0;13648.2;0;1;3;Moscow;109186;0
22002627;71;21.08.2020;0;0;1;0;15063;0;0;2;Krasnodar;120504;0
21614607;40;21.08.2020;0;0;1;0;56932.1;0;0;3;Kaliningrad;455457;0
15335575;40;21.08.2020;0;1;1;1;71755.3;0;1;1;Kaliningrad;574042;0
7286621;25;22.08.2020;0;0;1;0;18520;0;0;3;Novosibirsk;148160;0
23991205;53;23.08.2020;0;0;1;0;10751.2;0;1;5;Omsk;86010;0
46147845;13;24.08.2020;0;0;1;0;0;0;1;1;Samara;5530;1
40587619;14;24.08.2020;0;0;1;0;0;0;0;1;Novokuznetsk;11700;1
50713363;45;24.08.2020;0;1;1;1;1890;0;0;4;Moscow;15120;0
8490622;37;24.08.2020;0;1;1;0;7602;0;1;6;Novokuznetsk;60816;0
30519632;33;25.08.2020;0;0;1;0;22383.1;0;0;3;Voronezh;179065;0
21760395;35;25.08.2020;0;0;1;0;83781.2;0;1;4;Volgograd;670250;0
33470450;24;25.08.2020;0;1;1;0;115162.8;0;1;4;Krasnogorsk;921302;0
5137510;23;26.08.2020;0;0;1;0;4530;0;1;5;Perm;36240;0
12300227;56;26.08.2020;0;1;1;1;9674.7;0;0;4;Ufa;77398;0
51650042;49;27.08.2020;0;0;1;0;4331;0;0;1;Saint-Petersburg;34648;0
41603779;40;27.08.2020;0;0;1;0;7370;0;0;3;Novosibirsk;58960;0
32825759;26;27.08.2020;0;0;1;0;7750;0;1;2;Krasnogorsk;62000;0
39252228;32;27.08.2020;0;0;1;0;8449.9;0;0;1;Krasnodar;67599;0
45740747;46;27.08.2020;1;0;1;0;25910;0;0;2;Perm;207280;0
16169374;16;28.08.2020;0;0;1;0;6395;0;1;1;Krasnogorsk;51160;0
2433535;22;28.08.2020;0;0;1;0;24321;0;1;2;Pushkin;194568;0
10384363;50;29.08.2020;1;0;1;0;0;0;1;3;Perm;30000;1
25196669;12;30.08.2020;0;0;1;0;5623;0;1;1;Samara;44984;0
24100322;17;30.08.2020;0;0;1;0;9792;0;0;2;Perm;78336;0
41524366;31;30.08.2020;0;0;1;0;39696.9;0;0;1;Samara;317575;0
17860411;18;30.08.2020;0;1;1;1;89378.6;0;0;2;Krasnodar;715029;0
26968032;51;31.08.2020;0;1;1;0;11302.4;0;0;1;Vladivostok;90419;0
46509897;75;01.09.2020;0;0;1;0;6308;0;0;1;Ekaterinburg;50464;0
32682561;27;01.09.2020;0;1;1;0;42135.4;0;0;1;Sevastopol;337083;0
35202112;16;02.09.2020;0;0;1;0;606.3;0;1;1;Krasnogorsk;4850;0
48265802;44;02.09.2020;0;1;1;1;19245;0;1;2;Moscow;153960;0
7139013;61;03.09.2020;0;0;1;0;2200;0;1;4;Kaliningrad;17600;0
34022436;18;03.09.2020;0;0;1;0;4148;0;1;2;Novokuznetsk;33184;0
14585046;24;03.09.2020;0;0;1;0;62271.4;0;0;2;Omsk;498171;0
27212955;19;04.09.2020;0;1;1;1;1590;0;1;1;Novokuznetsk;12720;0
40408230;37;04.09.2020;0;0;1;0;6698.4;0;1;3;Krasnogorsk;53587;0
41313201;52;05.09.2020;1;0;1;0;11548.5;0;0;1;Samara;92388;0
29470049;38;05.09.2020;0;0;1;0;44117.7;0;1;3;Krasnogorsk;352942;0
20825348;57;06.09.2020;0;0;1;0;66223.3;0;1;1;Moscow;529786;0
11018907;18;07.09.2020;0;1;1;1;0;0;0;2;Kazan;9620;1
52234311;43;07.09.2020;1;1;1;1;20321;0;0;2;Sevastopol;162568;0
22186906;37;08.09.2020;0;0;1;0;1436;0;1;2;Vladivostok;11488;1
17167092;28;08.09.2020;0;0;1;0;3495;0;1;2;Samara;27960;0
35166728;32;08.09.2020;0;0;1;0;15532.3;0;1;2;Samara;124258;0
33353104;63;09.09.2020;0;0;1;0;41197.5;0;1;4;Omsk;329580;0
42471536;31;09.09.2020;0;1;1;1;90500;0;0;3;Voronezh;724000;0
35583487;44;09.09.2020;0;0;1;0;119143.6;0;1;4;Kazan;953149;0
50999778;9;10.09.2020;0;0;1;0;0;0;1;1;Volgograd;5478;1
49664180;31;11.09.2020;0;1;1;1;3707;0;1;3;Saint-Petersburg;29656;1
10320197;50;11.09.2020;1;0;1;0;4420;0;1;1;Voronezh;35360;0
24737636;15;12.09.2020;0;1;1;1;3565;0;1;1;Moscow;28520;0
16550177;46;12.09.2020;0;1;1;1;91403.1;0;0;4;Samara;731225;0
42622684;33;13.09.2020;0;0;1;0;0;0;0;1;Krasnogorsk;7656;1
37068815;27;14.09.2020;0;0;1;0;11295.7;0;0;3;Ekaterinburg;90366;0
43226235;22;14.09.2020;0;0;1;0;16918.2;0;0;3;Pushkin;135346;0
3289836;31;14.09.2020;0;0;1;0;36566.6;0;0;1;Odintsovo;292533;0
18950180;11;15.09.2020;0;0;1;0;0;0;0;1;Krasnodar;30342;1
841842;55;15.09.2020;0;1;1;1;2960;0;0;4;Saint-Petersburg;23680;0
28135951;60;15.09.2020;0;0;1;0;12855.3;0;1;4;Krasnogorsk;102842;0
25285555;43;15.09.2020;0;1;1;1;21866.9;0;1;4;Moscow;174935;0
21782315;49;15.09.2020;0;0;1;0;32920.1;0;1;3;Kaliningrad;263361;0
51940840;48;15.09.2020;0;1;1;1;99320;1;0;4;Tomsk;794560;0
13466268;58;16.09.2020;0;0;1;0;0;0;1;3;Sevastopol;4819;1
3405936;37;16.09.2020;0;1;1;1;899.9;0;1;2;Sevastopol;7199;0
18240913;36;16.09.2020;0;1;1;1;6613;1;0;1;Samara;52904;0
49960635;34;16.09.2020;0;1;1;0;8012.5;0;1;3;Samara;64100;0
846479;29;16.09.2020;0;0;1;0;49920.2;0;0;1;Samara;399362;0
46649280;29;16.09.2020;1;1;1;1;84698.2;0;1;4;Novokuznetsk;677586;0
20151462;23;17.09.2020;0;0;1;0;2823;0;1;1;Krasnodar;22584;0
3942882;16;17.09.2020;0;1;1;1;7801.2;0;1;3;Novokuznetsk;62410;0
43353905;53;17.09.2020;0;0;1;0;13800;0;0;2;Kaliningrad;110400;0
31121167;15;17.09.2020;1;1;1;1;36364.8;0;1;1;Krasnogorsk;290918;0
11870156;16;18.09.2020;0;1;1;1;4349;0;0;2;Moscow;34792;0
36985903;32;18.09.2020;0;0;1;0;42955;0;0;1;Sevastopol;343640;0
21998636;31;18.09.2020;0;1;1;1;92208.3;0;0;3;Krasnogorsk;737666;0
48825114;28;19.09.2020;0;1;1;1;8207;0;0;1;Krasnodar;65656;0
1309986;35;19.09.2020;0;1;1;1;167799.7;0;0;3;Omsk;1342398;0
35218170;50;20.09.2020;0;0;1;0;34828.7;0;1;2;Voronezh;278630;0
39834550;23;20.09.2020;1;1;1;1;169816.2;0;0;3;Novokuznetsk;1358530;0
28691744;47;20.09.2020;0;1;1;1;190795.5;0;1;2;Kazan;1526364;0
50347736;40;21.09.2020;1;1;1;1;5201;0;0;2;Kaliningrad;41608;1
5731390;19;21.09.2020;0;1;1;1;5247.3;0;0;1;Kazan;41978;0
3556938;58;21.09.2020;0;0;1;0;42452.1;0;0;3;Samara;339617;0
19407392;34;22.09.2020;1;1;1;0;0;0;1;2;Omsk;21576;0
44714619;55;22.09.2020;0;0;1;0;0;0;0;3;Sevastopol;4412;0
45254727;60;22.09.2020;0;1;1;0;3596;0;0;2;Moscow;28768;0
7562046;50;22.09.2020;0;0;1;0;3683;0;0;1;Ekaterinburg;29464;0
46494885;77;22.09.2020;0;1;1;0;9492;0;0;6;Perm;75936;0
15981258;62;22.09.2020;0;0;1;0;258157.4;0;0;3;Sevastopol;2065259;0
42382523;34;23.09.2020;0;0;1;0;87758.3;0;0;1;Novosibirsk;702066;0
25888431;28;24.09.2020;0;0;1;0;0;0;0;3;Moscow;5677;1
702165;17;24.09.2020;0;1;1;1;1755.4;0;0;3;Saint-Petersburg;14043;0
48146058;34;24.09.2020;0;1;1;1;8971.5;0;0;2;Ekaterinburg;71772;0
39396934;16;24.09.2020;0;1;1;1;18326;0;0;1;Samara;146608;0
31772982;33;25.09.2020;0;0;1;0;6238.9;0;0;1;Odintsovo;49911;0
32343163;17;25.09.2020;0;1;1;1;14179.2;0;0;1;Sevastopol;113434;0
5599129;37;25.09.2020;0;0;1;0;53726.4;0;0;2;Moscow;429811;0
37365971;61;26.09.2020;0;1;1;1;0;0;0;2;Samara;9671;1
696680;37;26.09.2020;0;1;1;1;2829;0;1;1;Samara;22632;0
20382822;49;26.09.2020;0;0;1;0;67090.1;0;1;1;Vladivostok;536721;0
46709863;17;27.09.2020;0;1;1;1;2450;0;1;4;Krasnogorsk;19600;0
27728318;12;28.09.2020;0;0;1;0;0;0;1;1;Pushkin;9600;1
20016282;22;28.09.2020;0;0;1;0;0;0;1;4;Novokuznetsk;15097;0
23576667;19;28.09.2020;0;1;1;1;2697;0;1;2;Sevastopol;21576;0
26140547;25;28.09.2020;0;1;1;0;4354;0;0;1;Perm;34832;0
51936307;14;28.09.2020;0;0;1;0;6868;0;0;1;Omsk;54944;0
47693584;19;28.09.2020;0;1;1;1;12724.5;0;1;2;Vladivostok;101796;0
41000097;43;28.09.2020;1;0;1;0;85913.4;0;1;6;Tomsk;687307;0
2523028;31;28.09.2020;0;0;1;0;122800;0;1;2;Krasnogorsk;982400;0
23686941;17;29.09.2020;0;0;1;0;3480;0;1;3;Moscow;27840;0
13461308;62;29.09.2020;0;0;1;0;40261.4;0;1;1;Tomsk;322091;0
52657112;21;30.09.2020;0;1;1;1;2339;0;1;1;Omsk;18712;0
34155809;29;30.09.2020;0;1;1;1;5611;0;0;2;Ufa;44888;0
41508256;35;30.09.2020;0;1;1;1;13284;0;1;2;Saint-Petersburg;106272;0
49365293;53;30.09.2020;0;0;1;0;27828.8;0;1;3;Vladivostok;222630;0
8883233;30;30.09.2020;0;1;1;1;93570.6;0;1;2;Saint-Petersburg;748565;0
27063871;13;01.10.2020;0;0;1;0;2918;0;0;1;Moscow;23344;0
36767442;11;01.10.2020;0;0;1;0;8477;0;0;1;Moscow;67816;0
42335128;72;01.10.2020;0;0;1;0;18766.7;0;1;5;Odintsovo;150134;0
18000469;28;01.10.2020;0;0;1;0;374980;1;0;5;Ekaterinburg;2999840;0
15405621;37;02.10.2020;0;1;1;1;0;0;0;3;Kaliningrad;5871;0
51864532;21;02.10.2020;0;0;1;0;4630;0;1;2;Obninsk;37040;0
49989536;50;02.10.2020;0;0;1;0;4975;0;0;3;Sevastopol;39800;0
34034956;18;02.10.2020;0;1;1;0;232960;0;1;3;Ekaterinburg;1863680;0
39509133;23;03.10.2020;0;1;1;0;0;0;0;2;Ufa;7222;0
45724700;37;03.10.2020;0;0;1;0;1686;0;1;2;Perm;13488;0
3480877;11;03.10.2020;0;0;1;0;6684;0;1;1;Vladivostok;53472;0
52059636;39;03.10.2020;0;0;1;0;46290.1;0;0;4;Moscow;370321;0
17031936;25;03.10.2020;0;0;1;0;48600.4;0;0;3;Novokuznetsk;388803;0
14224458;49;05.10.2020;0;0;1;0;1699.9;0;1;4;Vladivostok;13599;0
15561764;68;06.10.2020;0;1;1;0;0;0;0;5;Moscow;5909;1
46118670;15;06.10.2020;0;0;1;0;2870;0;1;1;Kaliningrad;22960;0
30507886;47;06.10.2020;0;1;1;1;4473;0;0;1;Krasnodar;35784;0
36849066;17;06.10.2020;0;1;1;1;9871;0;0;1;Ekaterinburg;78968;0
43888156;39;06.10.2020;0;1;1;1;15910;0;1;4;Ufa;127280;0
44892161;15;06.10.2020;0;1;1;0;47022.8;0;1;1;Krasnodar;376182;0
11366035;44;07.10.2020;0;0;1;0;0;0;1;2;Novosibirsk;20356;1
30748863;43;07.10.2020;0;1;1;0;16344.5;0;0;2;Pushkin;130756;0
34127430;30;07.10.2020;0;1;1;1;56440.1;0;1;5;Omsk;451521;0
21702313;54;07.10.2020;0;0;1;0;116816.5;0;1;5;Krasnodar;934532;0
25981809;51;09.10.2020;0;0;1;0;0;0;0;2;Obninsk;6240;0
12549299;51;09.10.2020;0;0;1;0;2625;0;0;3;Samara;21000;1
26601034;57;09.10.2020;0;0;1;0;3983;0;1;3;Samara;31864;1
13363226;19;09.10.2020;0;0;1;0;5680;0;1;5;Sevastopol;45440;0
42225984;38;09.10.2020;0;0;1;0;15449.6;0;1;2;Saint-Petersburg;123597;0
48865562;62;09.10.2020;0;0;1;0;29002.1;0;0;1;Vladivostok;232017;0
47117212;42;09.10.2020;0;0;1;0;73038.4;0;0;1;Moscow;584307;0
47185478;15;10.10.2020;0;1;1;0;8132;0;1;4;Ekaterinburg;65056;0
45357739;38;10.10.2020;0;0;1;0;106908.8;0;1;5;Obninsk;855270;0
39429057;20;11.10.2020;0;1;1;1;0;0;1;2;Obninsk;8100;1
17817208;21;11.10.2020;0;1;1;1;5270;0;1;3;Novokuznetsk;42160;0
3224109;35;11.10.2020;0;0;1;0;17593.1;0;0;3;Sevastopol;140745;0
21158587;39;11.10.2020;0;0;1;0;29114.4;0;0;4;Krasnogorsk;232915;0
760357;28;12.10.2020;0;0;1;0;4295;0;0;2;Moscow;34360;0
29110650;36;12.10.2020;0;1;1;0;18765.5;0;1;4;Sevastopol;150124;0
48234578;19;12.10.2020;0;0;1;0;26155.2;0;0;2;Novosibirsk;209242;0
3670488;26;13.10.2020;0;0;1;0;42308.2;0;1;1;Ekaterinburg;338466;0
35065871;51;13.10.2020;0;0;1;0;63065.9;0;1;2;Samara;504527;0
46112336;30;13.10.2020;0;1;1;1;81612.4;0;1;3;Voronezh;652899;0
28456631;45;14.10.2020;0;1;1;1;226259;0;1;3;Moscow;1810072;0
2608507;57;16.10.2020;0;0;1;0;3579.6;0;1;1;Novokuznetsk;28637;0
18951404;23;16.10.2020;0;1;1;1;8046;0;1;4;Ufa;64368;0
42199336;20;17.10.2020;0;1;1;1;6319.9;0;0;1;Krasnogorsk;50559;0
24384242;32;17.10.2020;0;1;1;0;13288.3;0;0;2;Novosibirsk;106306;0
